X,Y
15,0
15,1
15,2
15,3
15,4
15,5
15,6
15,7
15,8
15,9
15,10
15,11
15,12
15,13
15,14
16,15
17,16
17,17
17,18
17,19
17,20
17,21
18,22
18,23
18,24
18,25
18,26
18,27
19,28
19,29
