X,Y
15,0
15,1
15,2
15,3
15,4
15,5
15,6
15,7
15,8
15,9
15,10
16,11
17,12
17,13
18,14
18,15
18,16
18,17
18,18
18,19
18,20
18,21
18,22
18,23
18,24
18,25
18,26
18,27
18,28
18,29
