X,Y
13,0
13,1
13,2
13,3
13,4
13,5
13,6
14,7
15,8
16,9
17,10
18,11
19,12
20,13
20,14
20,15
20,16
20,17
20,18
20,19
20,20
20,21
20,22
20,23
20,24
20,25
20,26
20,27
21,28
21,29
