X,Y
26,0
26,1
26,2
26,3
26,4
26,5
26,6
26,7
26,8
25,9
24,10
23,11
22,12
21,13
20,14
20,15
20,16
20,17
20,18
20,19
20,20
20,21
20,22
20,23
20,24
20,25
19,26
19,27
18,28
18,29
