X,Y
17,0
17,1
17,2
17,3
17,4
17,5
17,6
18,7
19,8
20,9
21,10
22,11
23,12
24,13
24,14
24,15
24,16
24,17
24,18
24,19
24,20
24,21
24,22
24,23
24,24
24,25
24,26
24,27
25,28
25,29
